date,text,place
2020-11-21 00:42:55,"peter altmaier erneut in corona-quarantäne. wann kommen seine testergnisse über dpa?

00.25 uhr
donald trump jr. mi… https://t.co/wuivqnznvw",Stuttgart
2020-11-21 00:38:54,corona-news am freitag: verwaltungsgerichtshof verbietet »querdenker«-demo in münchen https://t.co/mqemadqezz via @derspiegel,Stuttgart
2020-11-21 00:11:32,"corona hat uns voll in die karten gespielt. yeah. endlich jemand der mal eine chance wahrnimmt.

der blick wird wei… https://t.co/lanidzwifx",Stuttgart
2020-11-20 23:21:03,hilft eine feste tagesstruktur gegen corona-hüftgold? / 21.11.2020 https://t.co/utqez70a71,Stuttgart
2020-11-20 23:12:26,"unterricht gilt bereits als digital wenn schüler einen taschenrechner malen. yeah.

querdenker-demo in berlin: coro… https://t.co/d3et7lcfcf",Stuttgart
2020-11-20 22:44:56,will auf nen rave gehen aber corona,Stuttgart
2020-11-20 22:17:29,"ah ja! um trump zu ehren, den corona-impfstoff nach ihm benennen. spitzenidee.
aber wenn das dann ""arschloch-impfun… https://t.co/2ay6fi0rvs",Stuttgart
2020-11-20 22:16:00,"@michael_karalus @shomburg ihr benehmen passt zu einem kleinen kind.
sie sind journalist ?
ich hab was für sie. 😉 https://t.co/6j6nvygzbi",Stuttgart
2020-11-20 22:01:51,corona-impfstoff von biontech: donald trump macht pharmakonzern pfizer vorwürfe https://t.co/hx3y2zdgkb,Stuttgart
2020-11-20 21:59:08,"und @m_matuschek stellt wieder die richtigen fragen:

„wenn alles gerade mit rechten dingen zugeht, so hervorragend… https://t.co/qlziutp7fc",Stuttgart
2020-11-20 21:45:07,"@scholljorg @michaelmina_lab ha!, genau jetzt (dieses wochenende bis einschließlich sonntag) läuft in #südtirol ein… https://t.co/ax5c43pp1j",Stuttgart
2020-11-20 21:44:07,@polizeilb die große mehrheit hält sich an die vernünftigen corona auflagen. aber die wut auf die coronaleugner ste… https://t.co/kgc0i25vst,Stuttgart
2020-11-20 21:35:49,live ergebnisse des #corona screenings in südtirol https://t.co/yoplhlmtfd,Stuttgart
2020-11-20 21:33:52,us-präsident trump hat pfizer vorwürfe gemacht – der pharmakonzern habe ihm bei der us-wahl schaden wollen- zugleic… https://t.co/dzc11icbi1,Stuttgart
2020-11-20 21:19:40,deutscher startup monitor 2020 (#dsm 2020) – startups in corona-zeiten #dsm2020 https://t.co/3kgg23pqpx #forschung… https://t.co/v47wzycyuy,Stuttgart
2020-11-20 21:18:00,kanaken 2030: ich wäre safe damals fußballer geworden aber wegen corona wurde es nix,Stuttgart
2020-11-20 21:16:05,gekündigt wegen corona demo -  gewerkschaftsvorsitzender oliver hildburg... https://t.co/qh4s8xwbkv via @youtube,Stuttgart
2020-11-20 21:03:27,frage an alle: unsere tochter ist auf grund eines #covid-19 falles in der klasse in quarantäne. laut schreiben… https://t.co/wiwoz12gwt,Stuttgart
2020-11-20 20:50:43,"21 meinungen von protestanten der corona-demo gegen infektionsschutzgesetz https://t.co/bfx0aayqk8 via @youtube 
in… https://t.co/oz6cnnui9s",Stuttgart
2020-11-20 20:09:31,die @medtrib_praxis recherchierte den einsatz von raumluftreinigern in arztpraxen und trifft auf die #corona-schwer… https://t.co/79z8p51hui,Stuttgart
2020-11-20 20:04:05,immer radikaler: warum die afd zur corona-partei wurde https://t.co/lswyffsddm,Stuttgart
2020-11-20 19:59:59,"wie erklärt man bitte einem 7 jahre alten kind, dass es seine freunde aus der schule wegen #corona nachmittags nich… https://t.co/jgf2wfbevk",Stuttgart
2020-11-20 19:58:25,"""#südtirol testet"": motto einer #rapidtest-kampagne.

diese checkt ca. 70% aller einwohner (das ist ½ million) inne… https://t.co/awwgfcsak0",Stuttgart
2020-11-20 19:53:44,@medtrib_praxis recherchierte den einsatz von raumluftreinigern in arztpraxen und trifft auf die #corona-schwerpunk… https://t.co/s9qzh4w1n5,Stuttgart
2020-11-20 19:42:53,"@anna_vsz meine jetzige klasse ist halt komplett chillig, hoffe deswegen dass wir noch eine klassenfahrt machen wen… https://t.co/iq6ddrw1jl",Stuttgart
2020-11-20 19:41:15,"@c_drosten der unterschied zur verzinzung von geld ist, das dort nur 1x mal pro jahr verzinzt wird. bei corona wird jede woche verzinst.",Stuttgart
2020-11-20 19:40:20,"hier ist eine studie von britischen und chinesischen forschern verlinkt, die ein offensichtliches ergebnis hat: die… https://t.co/eks2afiavh",Stuttgart
2020-11-20 19:36:52,@anna_vsz hatte klassenfahrten meistens nie bock weil meine klasse so behindert und nervend war das ich keine lust… https://t.co/4ldrobdrxp,Stuttgart
2020-11-20 19:19:13,@winnehermann hält das fahren in bus und bahn trotz #corona-pandemie für sicher. ganz anders die kanzlerin und das… https://t.co/liwu23gkuj,Stuttgart
2020-11-20 19:07:38,"@haraldbecker80 erst corona, jetzt in der politik. die schweden machen alles wirklich alles falsch.#sarkasmus",Stuttgart
2020-11-20 18:59:49,"unterstützung für gemeinden der @elkwue bei der nutzung von church-events, dem #ticketsystem für… https://t.co/tr02ccqian",Stuttgart
2020-11-20 18:58:30,@medtrib_praxis recherchierte den einsatz von raumluftreinigern in arztpraxen und trifft auf die #corona-schwerpunk… https://t.co/qdltpb3ak0,Stuttgart
2020-11-20 18:30:18,@hedwigdubistdas weil ich heute eigentlich auf einem 2tägigen workshop wäre mit ärzten und dieser nun wegen corona… https://t.co/4pingpm53m,Stuttgart
2020-11-20 18:28:09,"update: coronavirus (stand: 20.11.2020 / 16:00 uhr)

um 188 ist die gesamtzahl der covid-19-fälle seit gestern im l… https://t.co/e22qxy2lgu",Stuttgart
2020-11-20 18:21:03,covid-19: adventisten mit finanzausgleich in west- und südeuropa https://t.co/kggjhrkxty https://t.co/laccmtktee,Stuttgart
2020-11-20 18:06:24,#armutsbericht des #paritaet. swr-bericht nach der heutigen pk. armutsquote auf dem traurigen höchststand seit der… https://t.co/sxaf7kgpi8,Stuttgart
2020-11-20 18:05:11,@imbawue @mineon_w_heart @regierungbw zwar etwas geschrieben aber nichts gesagt! ich helfe euch ein wenig mit der a… https://t.co/sbmdldx1fe,Stuttgart
2020-11-20 17:57:54,"man könnte meinen, die bureg nutzt die covid-19-situation aus, um ihre maßlose umverteilungspolitk noch auszubauen! https://t.co/ndx1owltbv",Stuttgart
2020-11-20 17:57:45,der video-rückblick auf die #hcldigitalweek 2020. leider musste ich ihn diesmal (wg. corona-reisebeschränkungen) al… https://t.co/uwp3tbttjf,Stuttgart
2020-11-20 17:57:24,"@ayamebleibt nicht nur das innenministerium ist der auffassung, dass in strafrechtlichen ermittlungsverfahren auf d… https://t.co/pgs0svqdzi",Stuttgart
2020-11-20 17:56:34,"heute abend soll die corona-infotour (bodo schiffmann, samuel ecker usw.) in #ludwigsburg halten. bisher sind ähnli… https://t.co/8wcojfts7z",Stuttgart
2020-11-20 17:36:47,"@mineon_w_heart @regierungbw nicht nur das innenministerium ist der auffassung, dass in strafrechtlichen ermittlung… https://t.co/na1qenjwuk",Stuttgart
2020-11-20 17:34:32,"mit 15,9 prozent ist die armutsquote in deutschland so hoch wie nie seit der wiedervereinigung. stuttgart und die r… https://t.co/2aj6jix6wi",Stuttgart
2020-11-20 17:24:05,in baden-württemberg sind nach angaben des landesgesundheitsamts 2.801 neue #coronavirus-infektionen registriert wo… https://t.co/spmgz1a1q8,Stuttgart
2020-11-20 17:20:10,@faz_politik @mawy82 geringeres risiko als corona demos. mal wasserwerfer auf die werfen?? traut sich keiner in deutschland,Stuttgart
2020-11-20 17:19:10,g20-gipfel am wochenende: ein bisschen globale corona-gerechtigkeit https://t.co/52vnho17hp,Stuttgart
2020-11-20 17:03:24,corona-visite in heilbronn: am limit auf der intensivstation https://t.co/empqugbby5,Stuttgart
2020-11-20 17:01:57,"beim g20-gipfel an diesem wochenende geht es um faire impfstoffverteilung und einen schuldenerlass für länder, dene… https://t.co/aukca1nrxc",Stuttgart
2020-11-20 16:41:55,„le checkt’s“ – klarer fall: ab sofort hängen an vielen stellen in der stadt corona-plakate mit hygieneregeln und v… https://t.co/ef76kfillk,Stuttgart
2020-11-20 16:34:53,"@stgtmartin @drkstuttgart das @drkstuttgart denkt die krankenhäuser sind mit #corona noch nicht genug ausgelastet.
@roteskreuz_de",Stuttgart
2020-11-20 16:29:12,"@herbstzeit2018 @blumeevolution mich hat der ""schwedische weg"" zu corona extrem irritiert, da man in schweden sonst… https://t.co/dysfmptvnj",Stuttgart
2020-11-20 16:26:58,"eine begegnung mit ärzten und krankenschwestern der intensivstation am slk-klinikum in heilbronn: wir sind müde, sa… https://t.co/ki6zgdjjdn",Stuttgart
2020-11-20 16:25:32,hat corona die oldtimerpreise beeinflusst? spoiler: eher nicht. alles andere hier: oldtimer wertentwicklung 2020 |… https://t.co/ewnebqeegm,Stuttgart
2020-11-20 16:24:16,coronavirus in deutschland: wie sich corona entwickelt https://t.co/ue8aw21i4m,Stuttgart
2020-11-20 16:24:15,nachtleben in corona-zeiten: stuttgart liegt im koma https://t.co/soz3ieluy7,Stuttgart
2020-11-20 16:19:28,#stgtalcina bei #opertrotzcorona: willkommen auf der zauberinsel! ab sofort könnt ihr händels wahrhaft magische ope… https://t.co/y3wfgucle5,Stuttgart
2020-11-20 16:19:03,"► die 10 meistgehandelten impfstoff-aktien unserer anleger
► die performance der impfstoff-aktien im vergleich
► da… https://t.co/xoljghcxvd",Stuttgart
2020-11-20 16:15:58,metzingen: black friday: neue corona-regelungen für outletcity https://t.co/xreuhtk7se,Stuttgart
2020-11-20 16:14:51,@c_drosten berechnung der corona-infizierten mit der zinseszinsformel: stellschraube zins. hoher zins=viele infizie… https://t.co/iu6efiq78i,Stuttgart
2020-11-20 16:05:18,am freitag hat das robert-koch-institut einen neuen tageshöchstwert bei den bestätigen corona-neuinfektionen gemeld… https://t.co/wtvgyxlc3h,Stuttgart
2020-11-20 16:05:16,die stadt stuttgart entspricht ihrem klischee – die bürgersteige sind nun wirklich hochgeklappt. corona macht die n… https://t.co/xpvqnwedop,Stuttgart
2020-11-20 16:05:15,wie geht das intensivmedizinische personal mit corona-patienten um und was belastet pfleger und ärzte besonders? un… https://t.co/nia6yr8apn,Stuttgart
2020-11-20 16:03:32,"ein #roboter, der oberflächen desinfiziert? ja, gibt’s, unseren #dekonbot! infos dazu am 10.12. beim webinar »fraun… https://t.co/obax4jbkzi",Stuttgart
2020-11-20 16:03:31,"covid jk mit 4 abwehrspielern, zwei aus der u19 hochgezogen https://t.co/qpjakhpnxr",Stuttgart
2020-11-20 15:55:34,"@ks_ariane @maxbunse der hausbau war ein beispiel.
ich will ja auch niemanden zwingen, ein haus zu bauen. von mir a… https://t.co/x81vnr7jgp",Stuttgart
2020-11-20 15:51:44,"handballer dürfen nicht länger einfach hinnehmen, immer den kürzeren zu ziehen, findet unsere redakteurin. ein komm… https://t.co/u3xv27nhv7",Stuttgart
2020-11-20 15:51:01,die stadt stuttgart hat ein feuerwerksverbot an #silvester für die innenstadt erlassen. auch der konsum von alkohol… https://t.co/w6yjh4krtg,Stuttgart
2020-11-20 15:47:11,"in baden-württemberg gibt es immer mehr menschen, die als arm gelten. auch die #corona-pandemie hinterlässt ihre sp… https://t.co/oqbkmn7m49",Stuttgart
2020-11-20 15:44:34,"berechnung der corona-infizierten mit der zinseszinsformel: stellschraube zins. hoher zins=viele infizierte, niedri… https://t.co/53ibtlt7pd",Stuttgart
2020-11-20 15:39:34,"die vorbereitung läuft: nächste woche steht unsere vertreterversammlung an, corona-bedingt erstmals ausschließlich… https://t.co/wseuztdzkn",Stuttgart
2020-11-20 15:38:56,"„corona bringt das fass zum überlaufen“
psychologe michael backenstraß vom @klinikumstutt erklärt, was gegen einsam… https://t.co/p0gzvowyfl",Stuttgart
2020-11-20 15:36:09,"@dontdoaliced ne, seit dem sie corona leugnet, ist sie bei mir unten durch.",Stuttgart
2020-11-20 15:33:31,ich habe einige freunde in den #usa . in #pennsylvania  müssen die menschen nun auch zuhause eine #corona -maske tr… https://t.co/5lv3o6szu1,Stuttgart
2020-11-20 15:33:07,wie geht das intensivmedizinische personal mit #corona-patienten um und was belastet pfleger und ärzte besonders? u… https://t.co/ysuca6alud,Stuttgart
2020-11-20 15:28:54,"hallo liebe twitterfreunde. es ist freitag nachmittag. 

wir waren heute beim #corona -test. also es ist sehr unang… https://t.co/7dffsaptra",Stuttgart
2020-11-20 15:25:56,corona-pandemie in paris: unerreichbare parks in paris https://t.co/fx76pcvvdr,Stuttgart
2020-11-20 15:20:47,"die #ltwbw per briefwahl durchzuführen wäre ein schritt in die richtige richtung im kampf gegen #corona.
wieder mal… https://t.co/5gm92bei9m",Stuttgart
2020-11-20 15:20:04,news...der steuerfreie corona-bonus - faz - frankfurter allgemeine zeitung- https://t.co/3dcekfk73u,Stuttgart
2020-11-20 15:16:03,skihersteller in der corona-krise: skibranche zittert vor dem corona-winter https://t.co/yynoo68hv4,Stuttgart
2020-11-20 15:16:02,robbie williams: er singt corona-version eines weihnachtsklassikers https://t.co/f7popeq8iv,Stuttgart
2020-11-20 15:04:41,paritätischer wohlfahrtsverband: armutsbericht: corona verstärkt die armut https://t.co/0mvg0juczx,Stuttgart
2020-11-20 15:00:23,ist es normal dass dein schließmuskel versagt wegen corona ?,Stuttgart
2020-11-20 14:59:14,"#corona: die fdp leistet einen wichtigen dienst an der #demokratie 
sie kritisiert den maßnahmenkatalog der koaliti… https://t.co/uhnmiitv2w",Stuttgart
2020-11-20 14:57:31,covid-19: auslastung der helios kliniken https://t.co/gsoviuozft,Stuttgart
2020-11-20 14:55:07,#coronavirus im #remsmurrkreis: das sind die aktuellen fallzahlen: https://t.co/igxw96gmep https://t.co/xjbhpfva2i,Stuttgart
2020-11-20 14:51:43,so sind halt rückwärtsgewandte regierungen zu erklären... selbst bei corona sträuben sie sich... „neuland“ zu betre… https://t.co/dt48qrmvvr,Stuttgart
2020-11-20 14:49:19,#obwahl2020: wegen der #corona-pandemie wird es bei der neuwahl am 29.11. keine wahlparty im #stuttgart|er rathaus… https://t.co/yg6zeosbol,Stuttgart
2020-11-20 14:44:02,"ag parkraumkonzept hat sich getroffen https://t.co/1aflaugsld

am 21. oktober hat nach einer corona-bedingten pause… https://t.co/5q3vsjmona",Stuttgart
2020-11-20 14:38:02,für skihersteller und sportfachhändler gibt es im winter nichts wichtigeres als schneefall. diesmal ist alles ander… https://t.co/iv0g5wjtgc,Stuttgart
2020-11-20 14:38:01,ob bei großen themen wie corona und umweltschutz oder im privaten miteinander der geschlechter – ständig wird konfr… https://t.co/2byl0872vn,Stuttgart
2020-11-20 14:28:05,corona ist so ein müll amk,Stuttgart
2020-11-20 14:26:59,die #corona-gästelisten aus gaststätten dürfen in baden-württemberg ab sofort nicht mehr zur strafverfolgung genutz… https://t.co/um3npl7v0x,Stuttgart
2020-11-20 14:25:14,"neue büromarktstudie 2020: corona hat kaum einfluss auf höhe der büromieten in der region stuttgart

##bueromarkt… https://t.co/sh2vjjqzcx",Stuttgart
2020-11-20 14:24:51,corona-pandemie: dresdner striezelmarkt abgesagt https://t.co/jbpelmq979,Stuttgart
2020-11-20 14:24:51,künstler trotzen der corona-pandemie: eine glamour-show am offenen fenster https://t.co/rllji1kakq,Stuttgart
2020-11-20 14:24:50,massentests gegen corona: österreich folgt slowakischem vorbild https://t.co/w2nwdvi9wv,Stuttgart
2020-11-20 14:05:35,wegen der hohen corona-infektionszahlen soll vor weihnachten ein möglichst großer teil der bevölkerung einem antige… https://t.co/7w3zvmpv37,Stuttgart
2020-11-20 14:02:18,ach ja. mit krankenhaus besuch hat man gleich nen corona test gebucht. wir sind negativ ✌🏼,Stuttgart
2020-11-20 13:59:35,ewig keine meldungen und dann 67 innerhalb von 10 minuten.... 🤨 #bevoelkerungsschutz #nina #corona https://t.co/sbhzwyodf7,Stuttgart
2020-11-20 13:53:39,"auch das noch: stadt #stuttgart verbietet #silvesterfeuerwerk. 
aber nur in teilen der #innenstadt.
in allen… https://t.co/pplfozul1o",Stuttgart
2020-11-20 13:39:34,gibts hier eig nen user der schon corona hatte?,Stuttgart
2020-11-20 13:31:57,der pforzheimer arzt und spd-gemeinderat ist am donnerstag an covid-19 verstorben. seit 2004 hatte ralf fuhrmann di… https://t.co/ejnbwf3hlm,Stuttgart
2020-11-20 13:31:57,die corona-pandemie hinterlässt ihre wirtschaftlichen spuren vor allem bei den ärmeren familien in baden-württember… https://t.co/hxh2tcnjih,Stuttgart
2020-11-20 13:31:01,"vielen dank @bwjetzt !
für die reisen nach corona wieder mit stickern ausgestattet 👀
und notration heimischer schok… https://t.co/jfhzteawrk",Stuttgart
2020-11-20 13:30:23,"für den fall, dass wir corona bald in den griff kriegen und den leugnern dann langweilig wird, wie wäre es mit prot… https://t.co/xotm3dasvz",Stuttgart
2020-11-20 13:29:42,trauer um ralf fuhrmann: pforzheimer arzt und gemeinderat an corona verstorben. https://t.co/93yuoubeja,Stuttgart
2020-11-20 13:29:40,baden-württemberg: armutsrisiko im südwesten steigt - corona-pandemie als treiber https://t.co/cefao3n6kz,Stuttgart
2020-11-20 13:10:14,*** bildplus inhalt *** ordnungsamt gibt grünes licht - fitnessstudio hebelt die corona-regeln aus… https://t.co/qdsfzstpqn,Stuttgart
2020-11-20 13:09:11,südtirol will mit einem dreitägigen massentest die corona-welle schneller brechen. zum start strömen die menschen i… https://t.co/xqu9ca7q3o,Stuttgart
2020-11-20 13:04:05,"#vdk_bawue stellt auch während corona unbefristet ein: 

wir suchen verstärkung in unserem #rechtsberater-team  und… https://t.co/wue8m5ggp6",Stuttgart
2020-11-20 12:58:35,corona-impfstoff: biontech und pfizer beantragen us-zulassung https://t.co/n76gvcf90o,Stuttgart
2020-11-20 12:58:34,der schattenbruder tritt ans licht. mitten in der innenstadt eröffnet das weingut der stadt stuttgart nun eine vino… https://t.co/ehfis3eivc,Stuttgart
2020-11-20 12:50:27,#regierungskritiker #kenjebsenverfolgt #verfassungslos: die neue corona- zensur im internet https://t.co/60idl690ep… https://t.co/7obomrnpvn,Stuttgart
2020-11-20 12:47:55,"niemand weiß, wie weihnachten im corona-jahr wird. doch gerade jetzt ist für viele ein baum von bedeutung. https://t.co/zank1lr7iz",Stuttgart
2020-11-20 12:40:21,corona belastet krankenkassen auch in baden-württemberg https://t.co/dxqavsvdi5 #coronavirus #krankenkassen,Stuttgart
2020-11-20 12:29:51,"#corona-testzentrum in #winnenden verdoppelt kapazität: schnelltests für feuerwehr, rettungsdienst und rathausmitar… https://t.co/llegfrefgo",Stuttgart
2020-11-20 12:24:42,das mainzer unternehmen biontech und der pharmakonzern pfizer haben die notfallzulassung für den von ihnen entwicke… https://t.co/kjwrmdbtpa,Stuttgart
2020-11-20 12:16:33,wegen corona-krise: region stuttgart verschiebt verbesserungen für s-bahn https://t.co/a5bldmnopj,Stuttgart
2020-11-20 11:57:01,pitcairn: insel der „meuterer auf der bounty“ ohne covid-19 https://t.co/y9yjalcxkj,Stuttgart
2020-11-20 11:55:21,"mit #ki #corona erkennen? die breg verschläft es, solche #innovationen schnell voranzutreiben. auf meine frage antw… https://t.co/dm4vg33qph",Stuttgart
2020-11-20 11:54:36,"mehr s-bahnen in den nachtstunden, besseres angebot auf der s 60 – eine mehrheit im regionalen verkehrsausschuss ha… https://t.co/mqwzosbwzu",Stuttgart
2020-11-20 11:54:36,rund um den „black friday“ am 27. november wird auch in der outletcity metzingen ein hoher kundenansturm erwartet.… https://t.co/05kyqo36jc,Stuttgart
2020-11-20 11:53:16,"mein #ff geht an alle tollen deutschen #schach-streamer auf @twitchde, die einen in der #corona-zeit so toll unterh… https://t.co/kmw5bxqbn4",Stuttgart
2020-11-20 11:38:41,so will baden-württemberg die menschen gegen corona impfen https://t.co/qvkrbdui2q  #coronavirus #impfstrategie… https://t.co/vp94xdqo4m,Stuttgart
